,1025,1041,1057,1091,1111,1117,1119,1127,1163,1216,1242,1261,1298,1355,1373,1375,1376,1390,1396,1627,1652,1656,1692,1729,1745,1754,1797,1800,1815,1817,1852,1853,1878,1891,y_sum
2010-02-07,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,289.0,0.0,0.0,1719.0
2010-02-08,8.0,3858.0,0.0,192.0,0.0,0.0,0.0,120.0,0.0,20.0,260.0,3310.0,0.0,48.0,370.0,1056.0,0.0,0.0,50.0,1271.0,0.0,78.0,7424.0,216.0,1026.0,460.0,140.0,1.0,39388.0,0.0,0.0,4276.0,2588.0,320.0,66480.0
2010-02-09,0.0,4494.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,3162.0,0.0,345.0,736.0,454.0,41.0,0.0,79.0,3999.0,0.0,587.0,6945.0,62.0,910.0,422.0,1556.0,0.0,54674.0,0.0,0.0,4320.0,7153.0,348.0,91657.0
2010-02-10,90.0,5925.0,0.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,4082.0,0.0,216.0,688.0,1471.0,0.0,0.0,112.0,2100.0,0.0,212.0,7529.0,40.0,1033.0,418.0,477.0,0.0,44881.0,0.0,0.0,4840.0,4001.0,872.0,80088.0
2010-02-11,129.0,4915.0,0.0,530.0,0.0,0.0,0.0,120.0,0.0,0.0,192.0,3034.0,0.0,176.0,705.0,1304.0,0.0,0.0,1.0,1565.0,0.0,372.0,5087.0,205.0,932.0,321.0,778.0,11.0,43332.0,0.0,0.0,4863.0,4502.0,1002.0,74076.0
2010-02-12,103.0,5944.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,51.0,336.0,3424.0,0.0,424.0,800.0,673.0,0.0,0.0,259.0,701.0,0.0,329.0,3076.0,236.0,602.0,390.0,537.0,0.0,35457.0,0.0,0.0,4851.0,4164.0,772.0,63296.0
2010-02-13,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,417.0
2010-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,688.0
2010-02-16,0.0,3651.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,15.0,55.0,1925.0,0.0,50.0,226.0,640.0,0.0,0.0,0.0,1445.0,0.0,0.0,5119.0,160.0,996.0,402.0,929.0,0.0,32633.0,0.0,0.0,1422.0,2896.0,278.0,53204.0
2010-02-17,64.0,4577.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,3813.0,0.0,208.0,1044.0,150.0,0.0,0.0,180.0,1597.0,0.0,112.0,6733.0,346.0,518.0,762.0,606.0,0.0,38341.0,0.0,0.0,4013.0,3524.0,571.0,67903.0
2010-02-18,0.0,3856.0,0.0,256.0,0.0,0.0,0.0,84.0,0.0,100.0,352.0,3039.0,0.0,122.0,660.0,887.0,48.0,0.0,0.0,1493.0,0.0,538.0,6068.0,110.0,394.0,376.0,400.0,0.0,41582.0,256.0,0.0,3779.0,3014.0,608.0,68022.0
2010-02-19,0.0,4387.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,2979.0,0.0,736.0,370.0,1034.0,0.0,0.0,0.0,1955.0,0.0,131.0,5922.0,250.0,1087.0,140.0,1385.0,0.0,40987.0,0.0,0.0,4244.0,3677.0,252.0,71368.0
2010-02-20,0.0,4036.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,754.0,0.0,131.0,519.0,0.0,0.0,0.0,0.0,1342.0,0.0,0.0,3232.0,90.0,480.0,390.0,670.0,0.0,24511.0,0.0,0.0,4056.0,2272.0,208.0,43215.0
2010-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.0,0.0,746.0,0.0,0.0,1719.0
2010-02-22,0.0,4874.0,0.0,320.0,0.0,0.0,0.0,192.0,0.0,0.0,324.0,4295.0,0.0,96.0,352.0,885.0,0.0,0.0,40.0,1139.0,0.0,3.0,5374.0,240.0,623.0,580.0,336.0,0.0,33667.0,320.0,0.0,4837.0,3362.0,512.0,62371.0
2010-02-23,270.0,5232.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,62.0,227.0,4786.0,0.0,159.0,940.0,951.0,0.0,0.0,0.0,1721.0,0.0,296.0,8308.0,312.0,597.0,356.0,73.0,0.0,39820.0,0.0,0.0,4868.0,4394.0,0.0,73702.0
2010-02-24,150.0,5482.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3788.0,0.0,268.0,224.0,1068.0,95.0,0.0,0.0,1950.0,0.0,178.0,6306.0,140.0,1255.0,313.0,496.0,0.0,42884.0,0.0,0.0,4325.0,4754.0,332.0,74844.0
2010-02-25,0.0,5356.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,40.0,204.0,3516.0,0.0,285.0,264.0,464.0,0.0,0.0,467.0,1853.0,0.0,128.0,7512.0,110.0,1165.0,260.0,672.0,0.0,41116.0,0.0,0.0,5276.0,4700.0,218.0,73748.0
2010-02-26,0.0,5566.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,3222.0,0.0,289.0,400.0,918.0,13.0,0.0,0.0,1817.0,0.0,256.0,4734.0,77.0,2068.0,394.0,448.0,0.0,40312.0,0.0,0.0,4733.0,3454.0,1306.0,70416.0
2010-02-27,0.0,6200.0,0.0,160.0,0.0,0.0,0.0,90.0,0.0,0.0,160.0,906.0,0.0,628.0,464.0,1269.0,0.0,0.0,0.0,1328.0,0.0,204.0,5834.0,122.0,610.0,320.0,736.0,0.0,29181.0,0.0,0.0,4488.0,3902.0,128.0,56730.0
